,Generation id,Number of archives,Average fog amount for whole generation,Name of the individual,Fog density of failure version,Fog density of successful version,Average fog density of individual,standard deviation
28,6,7,0.13509216188582449,ind23,0.12378450384159681,0.1037845038415968,0.1137845038415968,0.010000000000000002
30,6,7,0.13509216188582449,ind56,0.2005332732550136,0.1405332732550136,0.1705332732550136,0.03
34,7,7,0.133663590457253,ind1,0.08163762739792306,0.03163762739792306,0.05663762739792306,0.025
35,7,7,0.133663590457253,ind119,0.3086036110363748,0.2586036110363748,0.28360361103637477,0.024999999999999994
36,7,7,0.133663590457253,ind23,0.12378450384159681,0.1037845038415968,0.1137845038415968,0.010000000000000002
37,7,7,0.133663590457253,ind42,0.0796001128629108,0.0696001128629108,0.0746001128629108,0.0049999999999999975
38,7,7,0.133663590457253,ind56,0.2005332732550136,0.1405332732550136,0.1705332732550136,0.03
39,7,7,0.133663590457253,ind82,0.22911786051535074,0.04911786051535074,0.13911786051535074,0.09
40,7,7,0.133663590457253,ind9,0.12736814429160154,0.06736814429160153,0.09736814429160154,0.030000000000000006
47,8,7,0.133663590457253,ind9,0.12736814429160154,0.06736814429160153,0.09736814429160154,0.030000000000000006
46,8,7,0.133663590457253,ind82,0.22911786051535074,0.04911786051535074,0.13911786051535074,0.09
45,8,7,0.133663590457253,ind56,0.2005332732550136,0.1405332732550136,0.1705332732550136,0.03
42,8,7,0.133663590457253,ind119,0.3086036110363748,0.2586036110363748,0.28360361103637477,0.024999999999999994
43,8,7,0.133663590457253,ind23,0.12378450384159681,0.1037845038415968,0.1137845038415968,0.010000000000000002
41,8,7,0.133663590457253,ind1,0.08163762739792306,0.03163762739792306,0.05663762739792306,0.025
44,8,7,0.133663590457253,ind42,0.0796001128629108,0.0696001128629108,0.0746001128629108,0.0049999999999999975
53,9,7,0.133663590457253,ind82,0.22911786051535074,0.04911786051535074,0.13911786051535074,0.09
48,9,7,0.133663590457253,ind1,0.08163762739792306,0.03163762739792306,0.05663762739792306,0.025
49,9,7,0.133663590457253,ind119,0.3086036110363748,0.2586036110363748,0.28360361103637477,0.024999999999999994
50,9,7,0.133663590457253,ind23,0.12378450384159681,0.1037845038415968,0.1137845038415968,0.010000000000000002
51,9,7,0.133663590457253,ind42,0.0796001128629108,0.0696001128629108,0.0746001128629108,0.0049999999999999975
52,9,7,0.133663590457253,ind56,0.2005332732550136,0.1405332732550136,0.1705332732550136,0.03
54,9,7,0.133663590457253,ind9,0.12736814429160154,0.06736814429160153,0.09736814429160154,0.030000000000000006
